Project name,date added(YYYY-MM-DD),link to YML file
appropedia_org--Bamboo_Joints_for_house,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bamboo_Joints_for_house
appropedia_org--Bamboo_demonstration_motor,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bamboo_demonstration_motor
appropedia_org--Bamboo_planter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bamboo_planter
appropedia_org--Banana_Tree_Fibre_Female_Hygienic_Pads,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Banana_Tree_Fibre_Female_Hygienic_Pads
appropedia_org--Barcelona_School_Agenda_21_Program,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Barcelona_School_Agenda_21_Program
appropedia_org--Bart_parabolic_solar_cooker_2018,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bart_parabolic_solar_cooker_2018
appropedia_org--Bathing_water_project%2C_Madura%2C_Indonesia%2C_2000,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bathing_water_project%2C_Madura%2C_Indonesia%2C_2000
appropedia_org--Bathroom_Toilet_Unit,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bathroom_Toilet_Unit
appropedia_org--Bayside_Park_Farm_earthen_oven,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_earthen_oven
appropedia_org--Bayside_Park_Farm_herb_spiral,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_herb_spiral
appropedia_org--Bayside_Park_Farm_living_roof,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_living_roof
appropedia_org--Bayside_Park_Farm_rainwater_catchment_system,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_rainwater_catchment_system
appropedia_org--Bayside_Park_Farm_solar_dehydrator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_solar_dehydrator
appropedia_org--Bayside_Park_Farm_solar_hot_water,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_solar_hot_water
appropedia_org--Bayside_Park_Farm_vermicomposting,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bayside_Park_Farm_vermicomposting
appropedia_org--Bee_feeder,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bee_feeder
appropedia_org--Beekeeping_Queen_Rearing_Kit,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Beekeeping_Queen_Rearing_Kit
appropedia_org--Bees_Hotel,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bees_Hotel
appropedia_org--Beginners_permaculture_garden,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Beginners_permaculture_garden
appropedia_org--Belt-Driven_Open_Source_Circuit_Mill_Using_Low-Cost_3-D_Printer_Components,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Belt-Driven_Open_Source_Circuit_Mill_Using_Low-Cost_3-D_Printer_Components
appropedia_org--Berry_picking_machinima,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Berry_picking_machinima
appropedia_org--Bicycle-mounted_mill_and_pedalling_grinder,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bicycle-mounted_mill_and_pedalling_grinder
appropedia_org--Bicycle_Brake_Caliper,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bicycle_Brake_Caliper
appropedia_org--Bicycle_Hub,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bicycle_Hub
appropedia_org--Big_Bear_Heated_Driveway,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Big_Bear_Heated_Driveway
appropedia_org--Bike_Cargo_Rack,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Cargo_Rack
appropedia_org--Bike_Chain,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Chain
appropedia_org--Bike_Chain_Guard,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Chain_Guard
appropedia_org--Bike_Chain_Tensioner,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Chain_Tensioner
appropedia_org--Bike_Hub_Pelton_Turbine,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Hub_Pelton_Turbine
appropedia_org--Bike_Pedals,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Pedals
appropedia_org--Bike_Rodeo_bicycle_blender,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Rodeo_bicycle_blender
appropedia_org--Bike_Thru_Axle,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_Thru_Axle
appropedia_org--Bike_fender%3A_Extension,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_fender%3A_Extension
appropedia_org--Bike_snow_plow,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bike_snow_plow
appropedia_org--Bilibed,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bilibed
appropedia_org--Bio-Pinturas,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bio-Pinturas
appropedia_org--Biochar_in_the_tea_industry,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Biochar_in_the_tea_industry
appropedia_org--Biosand_filter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Biosand_filter
appropedia_org--Bjorn%27s_ENGR242_3D_adventure,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bjorn%27s_ENGR242_3D_adventure
appropedia_org--Black_Mamba_Bike_pedal,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Black_Mamba_Bike_pedal
appropedia_org--Blackwater_storage_tanks,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Blackwater_storage_tanks
appropedia_org--Blind_Person%27s_Assistant,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Blind_Person%27s_Assistant
appropedia_org--Bloomfield_Cobb_Bench,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bloomfield_Cobb_Bench
appropedia_org--BluLine_Phototherapy,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=BluLine_Phototherapy
appropedia_org--Blue_ox_earthen_oven,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Blue_ox_earthen_oven
appropedia_org--Bottle_Cap_LED_Lighting,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bottle_Cap_LED_Lighting
appropedia_org--Bottle_smooth_formed_Plastic,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bottle_smooth_formed_Plastic
appropedia_org--Bottoms_strawbale_earthen_plaster,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bottoms_strawbale_earthen_plaster
appropedia_org--Bow_and_Hand_Drill_Set,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bow_and_Hand_Drill_Set
appropedia_org--Bowfishing_Rest,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bowfishing_Rest
appropedia_org--Bowls_de_snacks_saludables,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bowls_de_snacks_saludables
appropedia_org--Brake_calliper_of_blackmamba_bicycle,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Brake_calliper_of_blackmamba_bicycle
appropedia_org--Brass-V,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Brass-V
appropedia_org--Breast_Milk_HIV_Shield,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Breast_Milk_HIV_Shield
appropedia_org--Breath_of_Life_CPAP,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Breath_of_Life_CPAP
appropedia_org--Briceland_PV,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Briceland_PV
appropedia_org--Brilliance,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Brilliance
appropedia_org--Broadly_Expandable_and_Reconfigurable_Data_Acquisition_and_Automation_Device_%28BREAD%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Broadly_Expandable_and_Reconfigurable_Data_Acquisition_and_Automation_Device_%28BREAD%29
appropedia_org--Brooklyn_Bridge_Park,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Brooklyn_Bridge_Park
appropedia_org--BubbleSifter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=BubbleSifter
appropedia_org--Bucket_Shower,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bucket_Shower
appropedia_org--Build_your_own_5-gallon_vermicomposting_system,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Build_your_own_5-gallon_vermicomposting_system
appropedia_org--Building_an_inexpensive_mosquito_net,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Building_an_inexpensive_mosquito_net
appropedia_org--Building_compost_guide,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Building_compost_guide
appropedia_org--Bulb%2FSeed_Planter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Bulb%2FSeed_Planter
appropedia_org--Burning_Man_Evaporative_Cooler,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Burning_Man_Evaporative_Cooler
appropedia_org--Butterfly_Handlebars_for_bike,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Butterfly_Handlebars_for_bike
appropedia_org--CAPP_%28Tire%2FPressure_Circumferential_Abdominal-Pelvic_Pressure_Device%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CAPP_%28Tire%2FPressure_Circumferential_Abdominal-Pelvic_Pressure_Device%29
appropedia_org--CCAT%27s_Vermicomposting_Bin,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT%27s_Vermicomposting_Bin
appropedia_org--CCAT%27s_living_roof,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT%27s_living_roof
appropedia_org--CCAT_Beach_Grass_Clay_Slip_Wall,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Beach_Grass_Clay_Slip_Wall
appropedia_org--CCAT_Bubble_Box,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Bubble_Box
appropedia_org--CCAT_CCATBox,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_CCATBox
appropedia_org--CCAT_Compost_System,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Compost_System
appropedia_org--CCAT_DIY_solar_suitcase,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_DIY_solar_suitcase
appropedia_org--CCAT_DraftMaster,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_DraftMaster
appropedia_org--CCAT_Earthship_Wall,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Earthship_Wall
appropedia_org--CCAT_Gravity_fed_drip_irrigation,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Gravity_fed_drip_irrigation
appropedia_org--CCAT_Hydroponics%2FOM,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Hydroponics%2FOM
appropedia_org--CCAT_Lava_y_jala_el_inodoro,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Lava_y_jala_el_inodoro
appropedia_org--CCAT_MEOW,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_MEOW
appropedia_org--CCAT_MEOW%2FOM,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_MEOW%2FOM
appropedia_org--CCAT_MEOW_2015,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_MEOW_2015
appropedia_org--CCAT_Natural_Exterior_Wall_Plaster_and_Paint%2C_part_1,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Natural_Exterior_Wall_Plaster_and_Paint%2C_part_1
appropedia_org--CCAT_Natural_Exterior_Wall_Plaster_and_Paint%2C_part_2,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Natural_Exterior_Wall_Plaster_and_Paint%2C_part_2
appropedia_org--CCAT_Operation_and_Maintenance,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Operation_and_Maintenance
appropedia_org--CCAT_PV_system,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_PV_system
appropedia_org--CCAT_PV_system%2FOM,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_PV_system%2FOM
appropedia_org--CCAT_PV_system_energy_analysis,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_PV_system_energy_analysis
appropedia_org--CCAT_Raised_Garden_Beds,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Raised_Garden_Beds
appropedia_org--CCAT_Redwood_Log_Milling,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Redwood_Log_Milling
appropedia_org--CCAT_Retaining_Wall,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Retaining_Wall
appropedia_org--CCAT_Small_Pond_Revitalization,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Small_Pond_Revitalization
appropedia_org--CCAT_Solar_Charging_Station,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Solar_Charging_Station
appropedia_org--CCAT_Stabilized_Earthen_Terrace_2017,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Stabilized_Earthen_Terrace_2017
appropedia_org--CCAT_Waschen_und_Sp%C3%BClen_Toilette,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Waschen_und_Sp%C3%BClen_Toilette
appropedia_org--CCAT_Wash_n_Flush,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_Wash_n_Flush
appropedia_org--CCAT_alternative_building_materials_testing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_alternative_building_materials_testing
appropedia_org--CCAT_bamboo_grove,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_bamboo_grove
appropedia_org--CCAT_barts_bike,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_barts_bike
appropedia_org--CCAT_bicycle_generator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_bicycle_generator
appropedia_org--CCAT_bike_blender_2015,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_bike_blender_2015
appropedia_org--CCAT_bike_powered_tools,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_bike_powered_tools
appropedia_org--CCAT_biodiesel_howto,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_biodiesel_howto
appropedia_org--CCAT_brian_willson,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_brian_willson
appropedia_org--CCAT_clothes_drying,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_clothes_drying
appropedia_org--CCAT_cob_bench_howto,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_cob_bench_howto
appropedia_org--CCAT_cob_protection_and_beautification,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_cob_protection_and_beautification
appropedia_org--CCAT_cold_box,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_cold_box
appropedia_org--CCAT_cold_closet_how_to,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_cold_closet_how_to
appropedia_org--CCAT_companion_planting,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_companion_planting
appropedia_org--CCAT_compost_2017,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_compost_2017
appropedia_org--CCAT_compost_system_2020,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_compost_system_2020
appropedia_org--CCAT_decomisioned_bamboo_construction,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_decomisioned_bamboo_construction
appropedia_org--CCAT_decomissioned_strawbale_shed,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_decomissioned_strawbale_shed
appropedia_org--CCAT_earthbag_garden_terrace,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_earthbag_garden_terrace
appropedia_org--CCAT_greenhouse,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_greenhouse
appropedia_org--CCAT_greenhouse_natural_wall,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_greenhouse_natural_wall
appropedia_org--CCAT_greenhouse_rainwater_catchment,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_greenhouse_rainwater_catchment
appropedia_org--CCAT_greenhouse_water_reclamation,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_greenhouse_water_reclamation
appropedia_org--CCAT_greenshed_cob_wall,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_greenshed_cob_wall
appropedia_org--CCAT_greenshed_cob_wall%2FOM,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=CCAT_greenshed_cob_wall%2FOM
